31	11	28888.979713970002
31	11	28888.979713970002
31	12	28873.100721810002
31	12	28873.100721810002
31	13	28861.361677210003
31	14	28853.36687751
31	15	28851.87486751
31	16	28857.270982510003
31	17	28869.251347510002
31	17	28869.251347510002
31	18	28887.61210351
32	10	29844.986834720003
32	11	29826.11370687
32	11	29826.11370687
32	11	29826.11370687
32	12	29807.014263020003
32	12	29807.014263020003
32	13	29796.74777192
32	14	29783.72903672
32	15	29783.504628720002
32	16	29781.794048720003
32	17	29794.47919072
32	17	29794.47919072
32	17	29794.47919072
32	18	29805.630458720003
32	18	29805.630458720003
32	19	29828.228461720002
33	11	30764.81393484
33	11	30764.81393484
33	11	30764.81393484
33	12	30744.508234520003
33	12	30744.508234520003
33	13	30730.79905443
33	14	30718.81160413
33	15	30712.96630893
33	16	30712.71780993
33	17	30718.30046993
33	18	30729.92258993
33	18	30729.92258993
33	19	30746.06721593
34	11	31703.30718644
34	11	31703.30718644
34	11	31703.30718644
34	12	31679.249007410002
34	12	31679.249007410002
34	13	31667.93579084
34	13	31667.93579084
34	14	31650.84146704
34	15	31646.240431140002
34	16	31640.866271140003
34	17	31646.35846114
34	18	31652.41975114
34	19	31669.316783140002
34	20	31683.951379140002
35	11	32643.44529695
35	11	32643.44529695
35	12	32618.58458035
35	13	32602.23402826
35	13	32602.23402826
35	14	32587.93230395
35	15	32577.434523350003
35	16	32573.44583235
35	17	32573.27864235
35	18	32579.243862350002
35	19	32591.125022350003
35	19	32591.125022350003
35	20	32606.73183235
35	20	32606.73183235
36	12	33554.69910756
36	13	33539.702630570006
36	14	33521.385593260005
36	14	33521.385593260005
36	15	33513.535390460005
36	16	33503.12218356001
36	17	33504.26429356
36	17	33504.26429356
36	18	33503.555673560004
36	19	33516.36102556001
36	19	33516.36102556001
36	19	33516.36102556001
36	20	33527.346963560005
36	20	33527.346963560005
36	21	33547.68470656
37	13	34474.8840187
37	14	34458.756052230005
37	15	34446.28552687
37	16	34438.38403477
37	17	34433.51876477
37	18	34434.33223477
37	19	34440.48093477
37	20	34452.11964237
37	20	34452.11964237
37	21	34468.12156277
38	13	35412.51688498
38	14	35393.02969897001
38	15	35382.30821208
38	15	35382.30821208
38	16	35369.91315398001
38	17	35366.976315980006
38	18	35362.05947598001
38	19	35367.972555980006
38	20	35374.71527998
38	21	35391.83702798001
38	22	35405.875577980005
39	14	36330.41078819
39	15	36315.61867229
39	15	36315.61867229
39	16	36305.10703719
39	17	36298.46856919
39	18	36295.02653719
39	19	36294.46155719
39	20	36300.992069190004
39	21	36314.10014719
39	22	36329.50049019
40	14	37265.165951400006
40	15	37251.42552884
40	15	37251.42552884
40	16	37236.912925200006
40	17	37232.2047163
40	18	37224.7225484
40	19	37226.227418400005
40	19	37226.227418400005
40	20	37224.916318400006
40	21	37239.2360074
40	21	37239.2360074
40	21	37239.2360074
40	22	37250.912232400005
40	22	37250.912232400005
40	23	37270.0929514
41	14	38203.08710561
41	15	38186.41266304
41	15	38186.41266304
41	16	38172.65458821
41	17	38163.91734481
41	18	38158.18913961
41	19	38155.69757961
41	20	38156.11896961
41	21	38162.61427961
41	22	38175.54315961
41	22	38175.54315961
41	23	38191.014257610004
42	15	39122.83507382
42	15	39122.83507382
42	16	39105.508244820005
42	16	39105.508244820005
42	17	39097.76325992001
42	18	39088.32843082
42	19	39087.72924082
42	20	39084.20373082
42	21	39090.62963082
42	22	39097.629615820006
42	23	39114.58137482
42	24	39128.74086882
43	15	40057.32813503
43	15	40057.32813503
43	16	40041.76254823
43	16	40041.76254823
43	17	40030.21521593
43	18	40022.26696193
43	19	40017.65073203
43	20	40015.83618203
43	21	40018.057013030004
43	22	40024.92426303
43	23	40036.220399030004
43	24	40052.10776203
43	24	40052.10776203
43	24	40052.10776203
44	16	40974.85809724
44	16	40974.85809724
44	17	40965.747571140004
44	17	40965.747571140004
44	18	40953.47657284
44	19	40949.92845744
44	20	40944.26950324
44	21	40947.92287524
44	22	40948.190313240004
44	23	40961.891853240006
44	23	40961.891853240006
44	23	40961.891853240006
44	24	40972.20356324001
44	25	40992.138196240005
45	16	41912.40695345
45	17	41898.32338925
45	17	41898.32338925
45	18	41887.51329435
45	19	41880.62464415
45	20	41876.42016445
45	21	41876.16334345
45	22	41878.22584245
45	23	41885.35903735
45	24	41897.82065245
45	24	41897.82065245
45	25	41912.11845645
45	26	41930.79615545
46	17	42833.93431266001
46	17	42833.93431266001
46	18	42819.00597476
46	19	42813.30780006001
46	20	42805.59179166
46	21	42806.96810466
46	22	42804.60140466
46	23	42811.652800660006
46	24	42819.255795560006
46	25	42836.35670366001
46	25	42836.35670366001
46	26	42849.482169660005
47	17	43768.99507587
47	17	43768.99507587
47	18	43754.312466870004
47	19	43744.52307687
47	20	43737.88115387
47	21	43735.88915587
47	22	43735.28906687
47	23	43738.21686587
47	24	43745.66836277
47	25	43757.95771887
47	26	43773.59761587
48	18	44688.49264008
48	19	44679.59031398001
48	19	44679.59031398001
48	20	44667.50009708
48	21	44667.22198508
48	22	44663.227838080005
48	23	44667.24021208
48	24	44668.89946408
48	25	44682.42822808
48	25	44682.42822808
48	25	44682.42822808
48	26	44693.606836080005
48	27	44713.513339080004
49	17	45643.10619829
49	18	45626.60949629
49	19	45612.88892919
49	19	45612.88892919
49	20	45601.91895729
49	21	45596.65665829
49	22	45594.65089929
49	23	45595.25278629
49	24	45597.88357329
49	25	45605.59847529
49	26	45618.62684129
49	26	45618.62684129
49	27	45633.32573829
50	18	46560.4752605
50	19	46549.35033270001
50	19	46549.35033270001
50	20	46535.1314675
50	21	46530.165444900005
50	22	46523.277150500006
50	23	46525.485347500005
50	23	46525.485347500005
50	24	46524.448447500006
50	25	46532.0814465
50	26	46540.2314005
50	26	46540.2314005
50	27	46557.1998925
50	28	46570.911799500005
51	19	47483.68632171
51	19	47483.68632171
51	20	47470.29233411
51	20	47470.29233411
51	21	47462.97820131
51	22	47456.47020871
51	23	47453.99950871
51	24	47454.75220871
51	25	47457.96000871
51	26	47465.97970661
51	27	47478.72697271
51	28	47494.75786071
52	19	48421.16788292
52	19	48421.16788292
52	20	48405.18203642
52	21	48397.23526722001
52	22	48388.227011920004
52	23	48386.253669920006
52	24	48382.27806892
52	25	48386.98985892
52	26	48389.36187262
52	27	48403.37453292
52	27	48403.37453292
52	28	48415.03634292
52	28	48415.03634292
52	29	48435.06392192
53	19	49356.82654413
53	19	49356.82654413
53	20	49341.28674113
53	20	49341.28674113
53	21	49331.21694613
53	22	49322.36033413
53	23	49317.34031013
53	24	49313.90423013
53	25	49314.50122913
53	26	49318.24382313
53	27	49326.54582603
53	28	49339.80608613
53	29	49355.72498313
54	19	50295.080401340005
54	19	50295.080401340005
54	20	50277.09360634
54	21	50266.21395884
54	22	50254.914982140006
54	23	50250.79259024
54	24	50243.750991340006
54	25	50245.127988340006
54	25	50245.127988340006
54	26	50244.43089234
54	27	50252.67399234
54	28	50261.473155340005
54	29	50278.98509134
54	30	50294.11190434
55	21	51201.87226405
55	22	51190.46714885
55	23	51183.02605655
55	24	51177.07005255
55	25	51174.46695355
55	26	51174.69835355
55	27	51178.14965255
55	28	51186.84345545
55	29	51200.54906855
55	30	51217.25011455
56	22	52124.53529986001
56	23	52117.51031106
56	24	52108.37843176
56	25	52106.76151376
56	26	52103.066113760004
56	27	52107.63210376001
56	28	52109.76761666001
56	29	52125.066287760004
56	29	52125.066287760004
56	30	52137.93916676001
56	31	52158.92616676
57	22	53061.11455797
57	23	53050.88426817
57	24	53042.76850327
57	25	53037.67625597
57	26	53034.98547497
57	27	53035.82147497
57	28	53039.08575997
57	29	53047.85597327
57	30	53062.47534597
57	30	53062.47534597
57	31	53078.74822797
58	23	53986.34043178
58	24	53974.76133418
58	25	53970.75312018
58	26	53964.506336180006
58	27	53966.81383318
58	28	53966.43223618
58	29	53974.99532518
58	30	53984.362100180006
58	31	54002.669336180006
58	32	54018.28123318
59	23	54920.23777879
59	24	54910.37679469
59	25	54902.676182589996
59	26	54897.49079739
59	27	54895.92569739
59	28	54896.99819739
59	29	54901.79779439
59	30	54910.89187419
59	30	54910.89187419
59	31	54924.02844339
59	32	54941.14933239
60	23	55856.5756168
60	24	55842.817446600005
60	25	55836.8688539
60	26	55828.236335600006
60	27	55827.9991586
60	28	55825.1755586
60	29	55831.3021476
60	30	55835.460262
60	31	55849.6455606
60	32	55861.8754396
60	33	55883.2440766
61	24	56778.372805909996
61	25	56769.567314809996
61	26	56762.219913709996
61	27	56758.24231781
61	28	56756.92061981
61	29	56759.15771581
61	30	56764.79481741
61	31	56773.78953781
61	32	56787.40843581
61	32	56787.40843581
61	33	56803.08513781
62	24	57711.459757820005
62	25	57704.166169020005
62	26	57693.733580520005
62	27	57691.203374920005
62	28	57685.88878102
62	29	57689.83695302
62	30	57691.46398492
62	31	57700.63496712
62	32	57710.388655020004
62	33	57727.667497020004
63	25	58637.37412833
63	26	58628.612741929996
63	27	58622.28853613
63	28	58618.61634223
63	29	58618.54934223
63	30	58621.91613523
63	31	58627.43614623
63	32	58637.21566023
63	33	58650.30235323
64	25	59572.51968484
64	26	59560.71839514
64	27	59555.830297340006
64	28	59548.523702440005
64	29	59550.198803440006
64	29	59550.198803440006
64	30	59549.619900440004
64	31	59556.78467744
64	32	59561.19469244
64	33	59575.965414440005
65	25	60506.221322850004
65	26	60495.82585075001
65	27	60487.94946525001
65	28	60481.991063650006
65	29	60479.85436165
65	30	60481.20576165001
65	31	60484.46066065001
65	32	60490.70287865001
65	33	60500.05758765001
65	34	60514.19438265001
66	26	61428.288707260006
66	27	61422.55571266
66	28	61412.57912386
66	29	61412.35382286
66	30	61409.711424860005
66	31	61414.88640586
66	32	61416.98640966
66	33	61426.78583786
66	34	61436.88574186
67	26	62363.527354570004
67	27	62354.780673170004
67	28	62346.35938197
67	29	62342.80161907001
67	30	62342.22468507
67	31	62343.22508307001
67	32	62347.44785207001
67	33	62353.45789107001
67	34	62363.61090507
67	34	62363.61090507
68	26	63297.358463280005
68	27	63289.76782968
68	28	63278.11014578
68	29	63276.05421668
68	30	63271.59214628
68	31	63274.51324228
68	32	63274.61909828
68	33	63282.719152280006
68	34	63287.44786428
68	35	63302.70362528
69	27	64222.04428629001
69	28	64212.71220979001
69	29	64207.34994249001
69	30	64204.675006490004
69	31	64203.768993490005
69	32	64205.99629249
69	33	64210.00929219001
69	34	64216.792388990005
69	34	64216.792388990005
69	35	64226.410800490004
70	27	65157.831585700005
70	28	65145.099052100006
70	29	65141.6236702
70	30	65135.0245517
70	31	65135.679353700005
70	31	65135.679353700005
70	32	65134.0235677
70	33	65140.2435347
70	34	65142.6430787
70	35	65152.9929207
70	35	65152.9929207
70	36	65163.6078837
71	27	66091.11454491
71	28	66080.18870871
71	29	66073.31381071001
71	30	66068.75643541
71	31	66065.94372691
71	32	66066.17312891
71	33	66068.18580191
71	34	66072.98514591
71	35	66079.48504591001
71	36	66089.97804791
71	36	66089.97804791
72	28	67012.89366062001
72	29	67007.66821112
72	30	66999.44614612001
72	31	66998.98808612
72	32	66994.98699212002
72	33	66999.34306412001
72	34	66999.67809502
72	35	67008.39258152
72	36	67013.43258032
72	37	67029.45490412001
73	28	67948.73687233
73	29	67939.90717033
73	30	67933.65652833
73	31	67929.36270533
73	32	67927.76945333
73	33	67928.11032933
73	34	67930.85035763
73	35	67935.50675563
73	36	67942.18135453
73	36	67942.18135453
73	37	67952.80498633
74	28	68881.83383054
74	29	68874.73612854
74	30	68864.85138214
74	31	68862.50655884
74	32	68857.13861454
74	33	68859.70100754
74	33	68859.70100754
74	34	68858.34801454
74	35	68865.25471444
74	36	68868.39237014
74	37	68878.83688634
75	28	69817.89178975
75	29	69807.47808775
75	29	69807.47808775
75	30	69799.58621985001
75	31	69793.59042275
75	32	69790.19877575
75	33	69789.02227375
75	34	69789.88587575
75	35	69792.91587705
75	36	69797.81447525001
75	37	69804.83461275001
75	38	69815.40529275
75	38	69815.40529275
76	28	70751.36974796001
76	29	70742.81005596001
76	29	70742.81005596001
76	29	70742.81005596001
76	30	70731.50593996001
76	31	70727.34586196001
76	32	70720.33593696001
76	33	70721.25923496
76	34	70718.29723696
76	35	70723.26005796001
76	36	70724.57144136
76	37	70733.07177496002
76	38	70739.15835396001
77	28	71687.83771617
77	29	71675.93401417
77	30	71666.43869976999
77	31	71659.16811317
77	32	71653.82869517
77	33	71651.12669117
77	34	71650.44379817
77	35	71651.80888117
77	36	71654.87252517
77	37	71660.21703717
77	38	71667.06939817
77	38	71667.06939817
77	39	71678.11341517
78	28	72621.79166448
78	29	72611.67497338
78	30	72599.31485828
78	31	72592.87479428
78	32	72584.67483638
78	33	72583.72067538
78	34	72579.51125938
78	35	72583.08493538
78	35	72583.08493538
78	36	72582.37850838
78	37	72589.60289738
78	38	72593.36509538
78	39	72603.90737338
79	29	73545.32093159
79	29	73545.32093159
79	30	73534.63256759
79	30	73534.63256759
79	31	73525.54302359
79	31	73525.54302359
79	32	73518.54294599
79	33	73514.39497959001
79	34	73512.11371959001
79	35	73511.96301659
79	36	73513.58879759001
79	37	73517.23806959
79	38	73522.55624859
79	39	73529.67629059001
79	39	73529.67629059001
80	30	74467.7477797
80	30	74467.7477797
80	31	74460.45738460001
80	31	74460.45738460001
80	32	74450.07737360001
80	33	74447.4071757
80	34	74441.76567780001
80	35	74443.6362778
80	35	74443.6362778
80	36	74441.6319588
80	37	74447.35482380001
80	38	74449.22281780001
80	39	74458.36249680001
80	40	74464.18459880001
81	30	75404.89055701
81	30	75404.89055701
81	31	75393.03643881
81	31	75393.03643881
81	32	75384.71644601
81	33	75378.48640301
81	34	75374.63003801
81	35	75373.04493001
81	36	75373.32562901
81	37	75375.56359601
81	38	75379.49517901
81	39	75385.00559571
81	40	75392.16562841
81	40	75392.16562841
82	30	76340.44661822
82	31	76329.56672122
82	31	76329.56672122
82	32	76316.88959482001
82	33	76312.18959922
82	33	76312.18959922
82	34	76304.91959822
82	35	76305.01709122
82	36	76301.92439322
82	37	76306.32331922
82	38	76306.50426122
82	39	76314.32030902
82	40	76318.32026822
82	41	76329.53872122
83	31	77264.51657743001
83	31	77264.51657743001
83	32	77252.83378243001
83	33	77244.12725843
83	34	77238.66724443
83	35	77234.99873743001
83	36	77234.02644743
83	37	77234.93548043001
83	38	77237.21169543
83	39	77241.67774113
83	40	77247.54578683
83	40	77247.54578683
83	41	77255.04584903001
84	31	78201.10554564
84	31	78201.10554564
84	32	78187.10574064
84	32	78187.10574064
84	33	78179.42084364001
84	33	78179.42084364001
84	34	78169.55162704001
84	35	78167.72581624001
84	36	78163.07141164
84	37	78165.75271064001
84	37	78165.75271064001
84	38	78164.85840764001
84	39	78171.26842464
84	40	78174.00884364001
84	41	78183.62174064001
84	41	78183.62174064001
84	42	78189.69463864001
85	32	79123.61069985
85	32	79123.61069985
85	33	79113.47580185
85	33	79113.47580185
85	34	79104.56937285
85	35	79098.38738355
85	36	79095.51737185
85	37	79094.83037785
85	38	79095.89516685
85	39	79099.14977735
85	40	79103.84279265
85	41	79109.84278045
85	42	79117.92880185
86	32	80058.43966806
86	33	80049.08776106
86	33	80049.08776106
86	34	80037.95274776
86	35	80032.85375206001
86	36	80025.22771606
86	37	80025.74453906
86	37	80025.74453906
86	38	80023.96984106
86	39	80029.20984976
86	40	80030.68283396
86	41	80038.66077856
86	42	80043.47096606
86	43	80055.35696606
87	33	80983.70172927
87	33	80983.70172927
87	34	80973.40518577001
87	34	80973.40518577001
87	35	80966.13020697
87	35	80966.13020697
87	36	80959.27767727
87	37	80955.39039927
87	38	80955.10710227
87	39	80956.96869827001
87	40	80960.63404227
87	41	80965.80306467
87	42	80972.28940297001
87	42	80972.28940297001
87	43	80980.86102727
88	33	81919.83468748
88	34	81907.60363698001
88	34	81907.60363698001
88	35	81900.74964788
88	35	81900.74964788
88	36	81891.78967248001
88	37	81888.87574748001
88	38	81883.55986348001
88	39	81887.18245948001
88	40	81887.85227628001
88	41	81895.05218648001
88	41	81895.05218648001
88	42	81898.77596618001
88	43	81908.90908848001
89	34	82843.37404668999
89	34	82843.37404668999
89	35	82834.40888778999
89	35	82834.40888778999
89	36	82826.25389579
89	37	82821.26798168999
89	38	82816.76652469
89	39	82815.26992369
89	40	82818.10221369
89	41	82822.39211208999
89	41	82822.39211208999
89	42	82827.96723219
89	43	82835.47722669
89	43	82835.47722669
89	44	82843.45785169
90	34	83778.0349129
90	35	83769.8559315
90	35	83769.8559315
90	36	83759.5059898
90	37	83755.1141269
90	38	83748.5243809
90	39	83747.9781849
90	40	83745.69618690001
90	41	83751.8071629
90	42	83754.29614790001
90	43	83763.4362089
90	44	83769.0560059
91	34	84715.07087111
91	34	84715.07087111
91	35	84704.40839761001
91	35	84704.40839761001
91	36	84694.60641301
91	37	84688.17139211
91	38	84682.31030011001
91	39	84679.61104111001
91	40	84678.06694811
91	41	84679.32033811
91	42	84683.75415771
91	43	84689.97415011
91	44	84697.37922011
91	44	84697.37922011
91	44	84697.37922011
91	44	84697.37922011
92	35	85640.83108102
92	35	85640.83108102
92	36	85628.62611712
92	36	85628.62611712
92	37	85622.63912122001
92	37	85622.63912122001
92	38	85614.53392012001
92	39	85612.63803832
92	40	85608.99760932001
92	41	85611.00330432001
92	41	85611.00330432001
92	42	85610.64719432
92	43	85618.51737132
92	44	85623.04533332001
92	45	85634.09323032001
93	35	86575.94539452999
93	35	86575.94539452999
93	36	86564.84568253
93	36	86564.84568253
93	37	86556.24568023
93	37	86556.24568023
93	38	86548.78577873
93	39	86544.70278143
93	40	86541.82887053
93	41	86541.73766952999
93	42	86542.14295553
93	43	86545.34375353
93	44	86551.68070743
93	45	86559.77429153
93	46	86569.89739253
94	35	87511.61805374
94	35	87511.61805374
94	36	87499.21875374
94	36	87499.21875374
94	37	87491.91143984
94	37	87491.91143984
94	38	87481.60468174
94	39	87478.09339874
94	40	87473.17412974
94	41	87474.07563074
94	42	87472.03053574
94	43	87476.28630874
94	44	87477.87924094
94	45	87487.50830674
94	45	87487.50830674
94	46	87494.09125074
95	36	88435.89641395
95	37	88426.09709565001
95	37	88426.09709565001
95	38	88416.77690215
95	39	88410.69661595
95	40	88406.27819195
95	41	88405.15329595
95	42	88404.22769695001
95	43	88405.91836095
95	44	88408.49070305
95	45	88413.60069995001
95	46	88421.78441395001
96	36	89370.16628016
96	37	89362.20295696001
96	37	89362.20295696001
96	38	89350.44646156
96	39	89345.07526356001
96	39	89345.07526356001
96	40	89337.98834416001
96	41	89337.82473916
96	42	89334.63795816
96	43	89337.61122116001
96	44	89337.36309616001
96	45	89343.80956346
96	46	89347.25956116001
96	47	89358.85837316001
96	47	89358.85837316001
97	37	90296.54871447002
97	37	90296.54871447002
97	38	90286.12871937001
97	38	90286.12871937001
97	39	90278.66192667001
97	39	90278.66192667001
97	40	90271.97410637
97	41	90269.31611137
97	42	90267.38221937002
97	43	90267.70249237001
97	44	90268.81695337001
97	45	90272.34000107001
97	46	90277.13000717001
97	47	90284.12953637
97	48	90294.53753737001
97	48	90294.53753737001
98	37	91232.15216848
98	37	91232.15216848
98	37	91232.15216848
98	38	91219.80817418
98	38	91219.80817418
98	39	91213.98217548
98	39	91213.98217548
98	39	91213.98217548
98	39	91213.98217548
98	39	91213.98217548
98	40	91205.15187938
98	41	91202.89063858001
98	42	91198.30508058
98	43	91199.98916058
98	44	91198.19333558
98	45	91203.25078688
98	45	91203.25078688
98	45	91203.25078688
98	46	91205.12337708
98	47	91213.54338348
98	48	91218.96279258
99	37	92166.98584839
99	37	92166.98584839
99	38	92155.73874749
99	38	92155.73874749
99	39	92147.70803539001
99	39	92147.70803539001
99	40	92140.14123979
99	41	92135.58374649001
99	42	92131.94514179
99	43	92130.58784079
99	44	92130.29433979001
99	45	92132.39734959
99	46	92135.76264239001
99	47	92141.19264469
99	48	92148.05885479
99	48	92148.05885479
99	48	92148.05885479
99	49	92157.00155679
100	37	93102.70982300001
100	37	93102.70982300001
100	38	93089.1860083
100	38	93089.1860083
100	39	93082.1109424
100	39	93082.1109424
100	39	93082.1109424
100	40	93072.80098520001
100	41	93069.46599530001
100	42	93063.22096300001
100	43	93063.38889900001
100	44	93060.18660100001
100	45	93063.81660090001
100	45	93063.81660090001
100	45	93063.81660090001
100	46	93064.17950970001
100	47	93071.2529381
100	48	93075.1430102
100	49	93085.2717828
100	49	93085.2717828
100	50	93092.94267300001
101	37	94037.30186561002
101	37	94037.30186561002
101	38	94025.49186981001
101	38	94025.49186981001
101	39	94015.98678691001
101	39	94015.98678691001
101	40	94007.44185091
101	41	94001.95686331001
101	42	93997.38782421
101	43	93994.56345811002
101	44	93992.94986221
101	45	93993.49146501001
101	46	93995.47146451002
101	47	93999.67527181002
101	48	94005.15186721
101	49	94012.49088421001
101	49	94012.49088421001
101	50	94021.33967921001
101	50	94021.33967921001
102	38	94959.31593232
102	38	94959.31593232
102	39	94950.50085702
102	39	94950.50085702
102	40	94940.65089282
102	41	94936.04590272
102	41	94936.04590272
102	42	94928.83592262
102	43	94927.82594842
102	43	94927.82594842
102	43	94927.82594842
102	44	94923.29572342
102	45	94925.61829342
102	45	94925.61829342
102	46	94924.46781142
102	47	94930.39098852
102	48	94932.97808802
102	49	94941.87831072
102	50	94947.64584242
103	39	95885.29700663
103	40	95875.51329383001
103	41	95868.56823683
103	42	95863.03824383
103	43	95859.28829453001
103	44	95856.62868363
103	45	95855.86537663
103	46	95856.40847563
103	47	95859.09648793
103	48	95863.23838923
103	49	95869.28837943
103	50	95876.94200663001
104	39	96820.46996484001
104	40	96809.04096484001
104	41	96803.15325504
104	41	96803.15325504
104	42	96795.04820514
104	43	96792.89322014
104	44	96787.29052984
104	45	96788.43173784
104	45	96788.43173784
104	46	96785.99071884001
104	47	96790.26940384001
104	48	96791.40627084
104	49	96799.31505174
104	50	96803.83005054001
104	51	96816.35276984001
105	40	97744.51202605001
105	41	97736.02072725001
105	42	97729.53575585001
105	43	97724.58577195
105	44	97720.94579105
105	45	97719.02878205001
105	46	97718.46208005001
105	47	97719.80771625001
105	48	97722.54641575001
105	49	97727.39540975001
105	50	97733.64344465
105	50	97733.64344465
105	51	97742.96592405
106	40	98678.18598526
106	41	98671.38619026
106	42	98662.11346656
106	43	98658.59347476
106	44	98652.04640926
